tick,note,channel
43.924,57,4.0
43.9306,57,4.0
43.9372,57,4.0
43.9438,57,4.0
43.9504,57,4.0
43.957,57,4.0
43.9636,57,4.0
43.9702,57,4.0
43.9768,57,4.0
43.9834,57,4.0
43.99,57,4.0
43.9966,57,4.0
44.0032,57,4.0
44.0098,57,4.0
44.0164,57,4.0
44.023,57,4.0
44.0296,57,4.0
44.0362,57,4.0
44.0428,57,4.0
44.0494,57,4.0
44.056,57,4.0
44.0626,57,4.0
44.0692,57,4.0
44.0758,57,4.0
44.0824,57,4.0
44.089,57,4.0
44.0956,57,4.0
44.1022,57,4.0
44.1088,57,4.0
44.1154,57,4.0
44.122,57,4.0
44.1286,57,4.0
44.1352,57,4.0
44.1418,57,4.0
44.1484,57,4.0
44.155,57,4.0
44.1616,57,4.0
44.1682,57,4.0
44.1748,57,4.0
44.1814,57,4.0
44.188,57,4.0
44.1946,57,4.0
44.2012,57,4.0
44.2078,57,4.0
44.2144,57,4.0
44.221,57,4.0
44.2276,57,4.0
44.2342,57,4.0
44.2408,57,4.0
44.2474,57,4.0
44.254,57,4.0
44.2606,57,4.0
44.2672,57,4.0
44.2738,57,4.0
44.2804,57,4.0
44.287,57,4.0
44.2936,57,4.0
44.3002,57,4.0
44.3068,57,4.0
44.3134,57,4.0
44.32,57,4.0
44.3266,57,4.0
44.3332,57,4.0
44.3398,57,4.0
44.3464,57,4.0
44.353,57,4.0
44.3596,57,4.0
44.3662,57,4.0
44.3728,57,4.0
44.3794,57,4.0
44.386,57,4.0
44.3926,57,4.0
44.3992,57,4.0
44.4058,57,4.0
44.4124,57,4.0
44.419,57,4.0
44.4256,57,4.0
44.4322,57,4.0
44.4388,57,4.0
44.4454,57,4.0
44.452,57,4.0
44.4586,57,4.0
44.4652,57,4.0
44.4718,57,4.0
44.4784,57,4.0
44.485,57,4.0
44.4916,57,4.0
44.4982,57,4.0
44.5048,57,4.0
44.5114,57,4.0
44.518,57,4.0
44.5246,57,4.0
44.5312,57,4.0
44.5378,57,4.0
44.5444,57,4.0
44.551,57,4.0
44.5576,57,4.0
44.5642,57,4.0
44.5708,57,4.0
44.5774,57,4.0
44.584,57,4.0
44.5906,57,4.0
44.5972,57,4.0
44.6038,57,4.0
44.6104,57,4.0
44.617,57,4.0
44.6236,57,4.0
44.6302,57,4.0
44.6368,57,4.0
44.6434,57,4.0
44.65,57,4.0
44.6566,57,4.0
44.6632,57,4.0
44.6698,57,4.0
44.6764,57,4.0
44.683,57,4.0
44.6896,57,4.0
44.6962,57,4.0
44.7028,57,4.0
44.7094,57,4.0
44.716,57,4.0
44.7226,57,4.0
44.7292,57,4.0
44.7358,57,4.0
44.7424,57,4.0
44.749,57,4.0
44.7556,57,4.0
44.7622,57,4.0
44.7688,57,4.0
44.7754,57,4.0
44.782,57,4.0
44.7886,57,4.0
44.7952,57,4.0
44.8018,57,4.0
44.8084,57,4.0
44.815,57,4.0
44.8216,57,4.0
44.8282,57,4.0
44.8348,57,4.0
44.842,57,4.0
44.842,57,4.0
44.8486,57,4.0
44.8552,57,4.0
44.8618,57,4.0
44.8684,57,4.0
44.875,57,4.0
44.8816,57,4.0
44.8882,57,4.0
44.8948,57,4.0
44.9014,57,4.0
44.908,57,4.0
44.9146,57,4.0
44.9212,57,4.0
44.9278,57,4.0
44.9344,57,4.0
44.941,57,4.0
44.9476,57,4.0
44.9542,57,4.0
44.9608,57,4.0
44.9674,57,4.0
44.974,57,4.0
44.9806,57,4.0
44.9872,57,4.0
44.9938,57,4.0
45.0004,57,4.0
45.007,57,4.0
45.0136,57,4.0
45.0202,57,4.0
45.0268,57,4.0
45.0334,57,4.0
45.04,57,4.0
45.0466,57,4.0
45.0532,57,4.0
45.0598,57,4.0
45.0664,57,4.0
45.073,57,4.0
45.0796,57,4.0
45.0862,57,4.0
45.0928,57,4.0
45.0994,57,4.0
45.106,57,4.0
45.1126,57,4.0
45.1192,57,4.0
45.1258,57,4.0
45.1324,57,4.0
45.139,57,4.0
45.1456,57,4.0
45.1522,57,4.0
45.1588,57,4.0
45.1654,57,4.0
45.172,57,4.0
45.1786,57,4.0
45.1852,57,4.0
45.1918,57,4.0
45.1984,57,4.0
45.205,57,4.0
45.2116,57,4.0
45.2182,57,4.0
45.2248,57,4.0
45.2314,57,4.0
45.238,57,4.0
45.2446,57,4.0
45.2512,57,4.0
45.2578,57,4.0
45.2644,57,4.0
45.271,57,4.0
45.2776,57,4.0
45.2842,57,4.0
45.2908,57,4.0
45.2974,57,4.0
45.304,57,4.0
45.3106,57,4.0
45.3172,57,4.0
45.3238,57,4.0
45.3304,57,4.0
45.337,57,4.0
45.3436,57,4.0
45.3502,57,4.0
45.3568,57,4.0
45.3634,57,4.0
45.37,57,4.0
45.3766,57,4.0
45.3832,57,4.0
45.3898,57,4.0
45.3964,57,4.0
45.403,57,4.0
45.4096,57,4.0
45.4162,57,4.0
45.4228,57,4.0
45.4294,57,4.0
45.436,57,4.0
45.4426,57,4.0
45.4492,57,4.0
45.4558,57,4.0
45.4624,57,4.0
45.4735,57,4.0
45.4735,57,4.0
45.4801,57,4.0
45.4867,57,4.0
45.4933,57,4.0
45.4999,57,4.0
45.5065,57,4.0
45.5131,57,4.0
45.5197,57,4.0
45.5263,57,4.0
45.5329,57,4.0
45.5395,57,4.0
45.5461,57,4.0
45.5527,57,4.0
45.5593,57,4.0
45.5659,57,4.0
45.5725,57,4.0
45.5791,57,4.0
45.5857,57,4.0
45.5923,57,4.0
45.5989,57,4.0
45.6055,57,4.0
45.6121,57,4.0
45.6187,57,4.0
45.6253,57,4.0
45.6319,57,4.0
45.6385,57,4.0
45.6451,57,4.0
45.6517,57,4.0
45.6583,57,4.0
45.6649,57,4.0
45.6715,57,4.0
45.6781,57,4.0
45.6847,57,4.0
45.6913,57,4.0
45.6979,57,4.0
45.7045,57,4.0
45.7111,57,4.0
45.7177,57,4.0
45.7243,57,4.0
45.7309,57,4.0
45.7375,57,4.0
45.7441,57,4.0
45.7507,57,4.0
45.7573,57,4.0
45.7639,57,4.0
45.7705,57,4.0
45.7771,57,4.0
45.7837,57,4.0
45.7903,57,4.0
45.7969,57,4.0
45.8035,57,4.0
45.8101,57,4.0
45.8167,57,4.0
45.8233,57,4.0
45.8299,57,4.0
45.8365,57,4.0
45.8431,57,4.0
45.8497,57,4.0
45.8563,57,4.0
45.8629,57,4.0
45.8695,57,4.0
45.8761,57,4.0
45.8827,57,4.0
45.8893,57,4.0
45.8959,57,4.0
45.9025,57,4.0
45.9091,57,4.0
45.9157,57,4.0
45.9223,57,4.0
45.9289,57,4.0
45.9355,57,4.0
45.9421,57,4.0
45.9487,57,4.0
45.9553,57,4.0
45.9619,57,4.0
45.9685,57,4.0
45.9751,57,4.0
45.9817,57,4.0
45.9883,57,4.0
45.9949,57,4.0
46.0015,57,4.0
46.0081,57,4.0
46.0147,57,4.0
46.0213,57,4.0
46.0279,57,4.0
46.0345,57,4.0
46.0411,57,4.0
46.0477,57,4.0
46.0543,57,4.0
46.0609,57,4.0
46.0675,57,4.0
46.0741,57,4.0
46.0807,57,4.0
46.0873,57,4.0
46.0939,57,4.0
46.1005,57,4.0
46.1071,57,4.0
46.1137,57,4.0
46.1203,57,4.0
46.1269,57,4.0
46.1335,57,4.0
46.1401,57,4.0
46.1467,57,4.0
46.1533,57,4.0
46.1599,57,4.0
46.1665,57,4.0
46.1731,57,4.0
46.1797,57,4.0
46.1863,57,4.0
46.1929,57,4.0
46.1995,57,4.0
46.2061,57,4.0
46.2127,57,4.0
46.2193,57,4.0
46.2259,57,4.0
46.2325,57,4.0
46.2391,57,4.0
46.2457,57,4.0
46.2523,57,4.0
46.2589,57,4.0
46.2655,57,4.0
46.2721,57,4.0
46.2787,57,4.0
46.2853,57,4.0
46.2919,57,4.0
46.2985,57,4.0
46.3051,57,4.0
46.3117,57,4.0
46.3183,57,4.0
46.3249,57,4.0
46.3315,57,4.0
46.3381,57,4.0
46.3447,57,4.0
46.3513,57,4.0
46.3579,57,4.0
46.3645,57,4.0
46.3711,57,4.0
46.3777,57,4.0
46.3843,57,4.0
46.3909,57,4.0
46.3975,57,4.0
46.4041,57,4.0
46.4107,57,4.0
46.4173,57,4.0
46.4239,57,4.0
46.4305,57,4.0
46.4371,57,4.0
46.4437,57,4.0
46.4503,57,4.0
46.4569,57,4.0
46.4635,57,4.0
46.4701,57,4.0
46.4767,57,4.0
46.4833,57,4.0
46.4899,57,4.0
46.4965,57,4.0
46.5031,57,4.0
46.5097,57,4.0
46.5163,57,4.0
46.5229,57,4.0
46.5295,57,4.0
46.5361,57,4.0
46.5427,57,4.0
46.5493,57,4.0
46.5559,57,4.0
46.5625,57,4.0
46.5691,57,4.0
46.5757,57,4.0
46.5823,57,4.0
46.5889,57,4.0
46.5955,57,4.0
46.6021,57,4.0
46.6087,57,4.0
46.6153,57,4.0
46.6219,57,4.0
46.6285,57,4.0
46.6351,57,4.0
46.6417,57,4.0
46.6483,57,4.0
46.6549,57,4.0
46.6615,57,4.0
46.6681,57,4.0
46.6747,57,4.0
46.6813,57,4.0
46.6879,57,4.0
46.6945,57,4.0
46.7011,57,4.0
46.7077,57,4.0
46.7143,57,4.0
46.7209,57,4.0
46.7275,57,4.0
46.7367,57,4.0
48.6314,57,3.0
48.638,57,3.0
48.6446,57,3.0
48.6512,57,3.0
48.6578,57,3.0
48.6644,57,3.0
48.671,57,3.0
48.6776,57,3.0
48.6842,57,3.0
48.6908,57,3.0
48.6974,57,3.0
48.704,57,3.0
48.7106,57,3.0
48.7172,57,3.0
48.7238,57,3.0
48.7304,57,3.0
48.737,57,3.0
48.7436,57,3.0
48.7502,57,3.0
48.7568,57,3.0
48.7634,57,3.0
48.77,57,3.0
48.7766,57,3.0
48.7832,57,3.0
48.7898,57,3.0
48.7964,57,3.0
48.803,57,3.0
48.8096,57,3.0
48.8162,57,3.0
48.8228,57,3.0
48.8294,57,3.0
48.836,57,3.0
48.8426,57,3.0
48.8492,57,3.0
48.8558,57,3.0
48.8624,57,3.0
48.869,57,3.0
48.8756,57,3.0
48.8822,57,3.0
48.8888,57,3.0
48.8954,57,3.0
48.902,57,3.0
48.9086,57,3.0
48.9152,57,3.0
48.9218,57,3.0
48.9284,57,3.0
48.935,57,3.0
48.9472,57,3.0
48.9472,57,3.0
48.9538,57,3.0
48.9604,57,3.0
48.967,57,3.0
48.9736,57,3.0
48.9802,57,3.0
48.9868,57,3.0
48.9934,57,3.0
49.0,57,3.0
49.0066,57,3.0
49.0132,57,3.0
49.0198,57,3.0
49.0264,57,3.0
49.033,57,3.0
49.0396,57,3.0
49.0462,57,3.0
49.0528,57,3.0
49.0594,57,3.0
49.066,57,3.0
49.0726,57,3.0
49.0792,57,3.0
49.0858,57,3.0
49.0924,57,3.0
49.099,57,3.0
49.1056,57,3.0
49.1122,57,3.0
49.1188,57,3.0
49.1254,57,3.0
49.132,57,3.0
49.1386,57,3.0
49.1452,57,3.0
49.1518,57,3.0
49.1584,57,3.0
49.165,57,3.0
49.1716,57,3.0
49.1782,57,3.0
49.1848,57,3.0
49.1914,57,3.0
49.198,57,3.0
49.2046,57,3.0
49.2112,57,3.0
49.2178,57,3.0
49.2244,57,3.0
49.231,57,3.0
49.2376,57,3.0
49.2442,57,3.0
49.2508,57,3.0
49.2574,57,3.0
49.264,57,3.0
49.2706,57,3.0
49.2772,57,3.0
49.2838,57,3.0
49.2904,57,3.0
49.297,57,3.0
49.3036,57,3.0
49.3102,57,3.0
49.3168,57,3.0
49.3234,57,3.0
49.33,57,3.0
49.3366,57,3.0
49.3432,57,3.0
49.3498,57,3.0
49.3564,57,3.0
49.363,57,3.0
49.3696,57,3.0
49.3762,57,3.0
49.3828,57,3.0
49.3894,57,3.0
49.396,57,3.0
49.4026,57,3.0
49.4092,57,3.0
49.4158,57,3.0
49.4224,57,3.0
49.429,57,3.0
49.4356,57,3.0
49.4422,57,3.0
49.4488,57,3.0
49.4554,57,3.0
49.462,57,3.0
49.4686,57,3.0
49.4752,57,3.0
49.4818,57,3.0
49.4884,57,3.0
49.495,57,3.0
49.5016,57,3.0
49.5082,57,3.0
49.5148,57,3.0
49.5214,57,3.0
49.528,57,3.0
49.5346,57,3.0
49.5412,57,3.0
49.5478,57,3.0
49.5544,57,3.0
49.561,57,3.0
49.5676,57,3.0
49.5742,57,3.0
49.5808,57,3.0
49.5874,57,3.0
49.594,57,3.0
49.6006,57,3.0
49.6072,57,3.0
49.6138,57,3.0
49.6204,57,3.0
49.627,57,3.0
49.6336,57,3.0
49.6402,57,3.0
49.6468,57,3.0
49.6534,57,3.0
49.66,57,3.0
49.6666,57,3.0
49.6732,57,3.0
49.6798,57,3.0
49.6864,57,3.0
49.693,57,3.0
49.6996,57,3.0
49.7062,57,3.0
49.7128,57,3.0
49.7194,57,3.0
49.726,57,3.0
49.7326,57,3.0
49.7392,57,3.0
49.7458,57,3.0
49.7524,57,3.0
49.759,57,3.0
49.7656,57,3.0
49.7722,57,3.0
49.7788,57,3.0
49.7854,57,3.0
49.792,57,3.0
49.7986,57,3.0
49.8052,57,3.0
49.8118,57,3.0
49.8184,57,3.0
49.825,57,3.0
49.8316,57,3.0
49.8382,57,3.0
49.8448,57,3.0
49.8514,57,3.0
49.858,57,3.0
49.8646,57,3.0
49.8712,57,3.0
49.8778,57,3.0
49.8844,57,3.0
49.8946,57,3.0
49.8946,57,3.0
49.9012,57,3.0
49.9078,57,3.0
49.9144,57,3.0
49.921,57,3.0
49.9276,57,3.0
49.9342,57,3.0
49.9408,57,3.0
49.9474,57,3.0
49.954,57,3.0
49.9606,57,3.0
49.9672,57,3.0
49.9738,57,3.0
49.9804,57,3.0
49.987,57,3.0
49.9936,57,3.0
50.0002,57,3.0
50.0068,57,3.0
50.0134,57,3.0
50.02,57,3.0
50.0266,57,3.0
50.0332,57,3.0
50.0398,57,3.0
50.0464,57,3.0
50.053,57,3.0
50.0596,57,3.0
50.0662,57,3.0
50.0728,57,3.0
50.0794,57,3.0
50.086,57,3.0
50.0926,57,3.0
50.0992,57,3.0
50.1058,57,3.0
50.1124,57,3.0
50.119,57,3.0
50.1256,57,3.0
50.1322,57,3.0
50.1388,57,3.0
50.1454,57,3.0
50.152,57,3.0
50.1586,57,3.0
50.1652,57,3.0
50.1718,57,3.0
50.1784,57,3.0
50.185,57,3.0
50.1916,57,3.0
50.1982,57,3.0
50.2048,57,3.0
50.2114,57,3.0
50.218,57,3.0
50.2246,57,3.0
50.2312,57,3.0
50.2378,57,3.0
50.2444,57,3.0
50.251,57,3.0
50.2576,57,3.0
50.2642,57,3.0
50.2708,57,3.0
50.2774,57,3.0
50.284,57,3.0
50.2906,57,3.0
50.2972,57,3.0
50.3038,57,3.0
50.3104,57,3.0
50.317,57,3.0
50.3236,57,3.0
50.3302,57,3.0
50.3368,57,3.0
50.3434,57,3.0
50.35,57,3.0
50.3566,57,3.0
50.3632,57,3.0
50.3698,57,3.0
50.3764,57,3.0
50.383,57,3.0
50.3896,57,3.0
50.3962,57,3.0
50.4028,57,3.0
50.4094,57,3.0
50.416,57,3.0
50.4226,57,3.0
50.4292,57,3.0
50.4358,57,3.0
50.4424,57,3.0
50.449,57,3.0
50.4556,57,3.0
50.4622,57,3.0
50.4688,57,3.0
50.4754,57,3.0
50.482,57,3.0
50.4886,57,3.0
50.4952,57,3.0
50.5018,57,3.0
50.5084,57,3.0
50.515,57,3.0
50.5262,57,3.0
53.684,57,4.0
53.6906,57,4.0
53.6972,57,4.0
53.7038,57,4.0
53.7104,57,4.0
53.717,57,4.0
53.7236,57,4.0
53.7302,57,4.0
53.7368,57,4.0
53.7434,57,4.0
53.75,57,4.0
53.7566,57,4.0
53.7632,57,4.0
53.7698,57,4.0
53.7764,57,4.0
53.783,57,4.0
53.7896,57,4.0
53.7962,57,4.0
53.8028,57,4.0
53.8094,57,4.0
53.816,57,4.0
53.8226,57,4.0
53.8292,57,4.0
53.8358,57,4.0
53.8424,57,4.0
53.849,57,4.0
53.8556,57,4.0
53.8622,57,4.0
53.8688,57,4.0
53.8754,57,4.0
53.882,57,4.0
53.8886,57,4.0
53.8952,57,4.0
53.9018,57,4.0
53.9084,57,4.0
53.915,57,4.0
53.9216,57,4.0
53.9282,57,4.0
53.9348,57,4.0
53.9414,57,4.0
53.948,57,4.0
53.9546,57,4.0
53.9612,57,4.0
53.9678,57,4.0
53.9744,57,4.0
53.981,57,4.0
53.9876,57,4.0
53.9998,57,4.0
53.9998,57,4.0
54.0064,57,4.0
54.013,57,4.0
54.0196,57,4.0
54.0262,57,4.0
54.0328,57,4.0
54.0394,57,4.0
54.046,57,4.0
54.0526,57,4.0
54.0592,57,4.0
54.0658,57,4.0
54.0724,57,4.0
54.079,57,4.0
54.0856,57,4.0
54.0922,57,4.0
54.0988,57,4.0
54.1054,57,4.0
54.112,57,4.0
54.1186,57,4.0
54.1252,57,4.0
54.1318,57,4.0
54.1384,57,4.0
54.145,57,4.0
54.1516,57,4.0
54.1582,57,4.0
54.1648,57,4.0
54.1714,57,4.0
54.178,57,4.0
54.1846,57,4.0
54.1912,57,4.0
54.1978,57,4.0
54.2044,57,4.0
54.211,57,4.0
54.2176,57,4.0
54.2242,57,4.0
54.2308,57,4.0
54.2374,57,4.0
54.244,57,4.0
54.2506,57,4.0
54.2572,57,4.0
54.2638,57,4.0
54.2704,57,4.0
54.277,57,4.0
54.2836,57,4.0
54.2902,57,4.0
54.2968,57,4.0
54.3034,57,4.0
54.31,57,4.0
54.3166,57,4.0
54.3232,57,4.0
54.3298,57,4.0
54.3364,57,4.0
54.343,57,4.0
54.3496,57,4.0
54.3562,57,4.0
54.3628,57,4.0
54.3694,57,4.0
54.376,57,4.0
54.3826,57,4.0
54.3892,57,4.0
54.3958,57,4.0
54.4024,57,4.0
54.409,57,4.0
54.4156,57,4.0
54.4222,57,4.0
54.4288,57,4.0
54.4354,57,4.0
54.442,57,4.0
54.4486,57,4.0
54.4552,57,4.0
54.4618,57,4.0
54.4684,57,4.0
54.475,57,4.0
54.4816,57,4.0
54.4882,57,4.0
54.4948,57,4.0
54.5014,57,4.0
54.508,57,4.0
54.5146,57,4.0
54.5212,57,4.0
54.5278,57,4.0
54.5344,57,4.0
54.541,57,4.0
54.5476,57,4.0
54.5542,57,4.0
54.5608,57,4.0
54.5674,57,4.0
54.574,57,4.0
54.5806,57,4.0
54.5872,57,4.0
54.5938,57,4.0
54.6004,57,4.0
54.607,57,4.0
54.6136,57,4.0
54.6202,57,4.0
54.6268,57,4.0
54.6334,57,4.0
54.64,57,4.0
54.6466,57,4.0
54.6532,57,4.0
54.6598,57,4.0
54.6664,57,4.0
54.673,57,4.0
54.6796,57,4.0
54.6862,57,4.0
54.6928,57,4.0
54.6994,57,4.0
54.706,57,4.0
54.7126,57,4.0
54.7192,57,4.0
54.7258,57,4.0
54.7324,57,4.0
54.739,57,4.0
54.7456,57,4.0
54.7522,57,4.0
54.7588,57,4.0
54.7654,57,4.0
54.772,57,4.0
54.7786,57,4.0
54.7852,57,4.0
54.7918,57,4.0
54.7984,57,4.0
54.805,57,4.0
54.8116,57,4.0
54.8182,57,4.0
54.8248,57,4.0
54.8314,57,4.0
54.838,57,4.0
54.8446,57,4.0
54.8512,57,4.0
54.8578,57,4.0
54.8644,57,4.0
54.871,57,4.0
54.8776,57,4.0
54.8842,57,4.0
54.8908,57,4.0
54.8974,57,4.0
54.904,57,4.0
54.9106,57,4.0
54.9172,57,4.0
54.9238,57,4.0
54.9304,57,4.0
54.937,57,4.0
54.9436,57,4.0
54.9502,57,4.0
54.9568,57,4.0
54.9634,57,4.0
54.97,57,4.0
54.9766,57,4.0
54.9832,57,4.0
54.9898,57,4.0
54.9964,57,4.0
55.003,57,4.0
55.0096,57,4.0
55.0162,57,4.0
55.0228,57,4.0
55.0294,57,4.0
55.036,57,4.0
55.0426,57,4.0
55.0492,57,4.0
55.0558,57,4.0
55.0624,57,4.0
55.069,57,4.0
55.0756,57,4.0
55.0822,57,4.0
55.0888,57,4.0
55.0954,57,4.0
55.102,57,4.0
55.1086,57,4.0
55.1152,57,4.0
55.1218,57,4.0
55.1284,57,4.0
55.135,57,4.0
55.1416,57,4.0
55.1482,57,4.0
55.1548,57,4.0
55.1614,57,4.0
55.168,57,4.0
55.1746,57,4.0
55.1812,57,4.0
55.1878,57,4.0
55.1944,57,4.0
55.201,57,4.0
55.2076,57,4.0
55.2142,57,4.0
55.2208,57,4.0
55.2274,57,4.0
55.234,57,4.0
55.2406,57,4.0
55.2472,57,4.0
55.2538,57,4.0
55.2604,57,4.0
55.267,57,4.0
55.2736,57,4.0
55.2802,57,4.0
55.2868,57,4.0
55.2934,57,4.0
55.3,57,4.0
55.3066,57,4.0
55.3132,57,4.0
55.3198,57,4.0
55.3264,57,4.0
55.333,57,4.0
55.3396,57,4.0
55.3462,57,4.0
55.3528,57,4.0
55.3594,57,4.0
55.366,57,4.0
55.3726,57,4.0
55.3792,57,4.0
55.3858,57,4.0
55.3924,57,4.0
55.399,57,4.0
55.4056,57,4.0
55.4122,57,4.0
55.4188,57,4.0
55.4254,57,4.0
55.432,57,4.0
55.4386,57,4.0
55.4452,57,4.0
55.4518,57,4.0
55.4584,57,4.0
55.465,57,4.0
55.4716,57,4.0
55.4782,57,4.0
55.4848,57,4.0
55.4914,57,4.0
55.498,57,4.0
55.5046,57,4.0
55.5112,57,4.0
55.5178,57,4.0
55.5244,57,4.0
55.531,57,4.0
55.5376,57,4.0
55.5442,57,4.0
55.5508,57,4.0
55.5574,57,4.0
55.564,57,4.0
55.5706,57,4.0
55.5788,57,4.0
56.8419,57,4.0
56.8485,57,4.0
56.8551,57,4.0
56.8617,57,4.0
56.8683,57,4.0
56.8749,57,4.0
56.8815,57,4.0
56.8881,57,4.0
56.8947,57,4.0
56.9013,57,4.0
56.9079,57,4.0
56.9145,57,4.0
56.9211,57,4.0
56.9277,57,4.0
56.9343,57,4.0
56.9409,57,4.0
56.9475,57,4.0
56.9541,57,4.0
56.9607,57,4.0
56.9673,57,4.0
56.9739,57,4.0
56.9805,57,4.0
56.9871,57,4.0
56.9937,57,4.0
57.0003,57,4.0
57.0069,57,4.0
57.0135,57,4.0
57.0201,57,4.0
57.0267,57,4.0
57.0333,57,4.0
57.0399,57,4.0
57.0465,57,4.0
57.0531,57,4.0
57.0597,57,4.0
57.0663,57,4.0
57.0729,57,4.0
57.0795,57,4.0
57.0861,57,4.0
57.0927,57,4.0
57.0993,57,4.0
57.1059,57,4.0
57.1125,57,4.0
57.1191,57,4.0
57.1257,57,4.0
57.1323,57,4.0
57.1389,57,4.0
57.1455,57,4.0
57.1521,57,4.0
57.1587,57,4.0
57.1653,57,4.0
57.1719,57,4.0
57.1785,57,4.0
57.1851,57,4.0
57.1917,57,4.0
57.1983,57,4.0
57.2049,57,4.0
57.2115,57,4.0
57.2181,57,4.0
57.2247,57,4.0
57.2313,57,4.0
57.2379,57,4.0
57.2445,57,4.0
57.2511,57,4.0
57.2577,57,4.0
57.2643,57,4.0
57.2709,57,4.0
57.2775,57,4.0
57.2841,57,4.0
57.2907,57,4.0
57.2973,57,4.0
57.3039,57,4.0
57.3105,57,4.0
57.3171,57,4.0
57.3237,57,4.0
57.3303,57,4.0
57.3369,57,4.0
57.3435,57,4.0
57.3501,57,4.0
57.3567,57,4.0
57.3633,57,4.0
57.3699,57,4.0
57.3765,57,4.0
57.3831,57,4.0
57.3897,57,4.0
57.3963,57,4.0
57.4029,57,4.0
57.4095,57,4.0
57.4161,57,4.0
57.4227,57,4.0
57.4293,57,4.0
57.4359,57,4.0
57.4425,57,4.0
57.4491,57,4.0
57.4557,57,4.0
57.4623,57,4.0
57.4689,57,4.0
57.4755,57,4.0
57.4821,57,4.0
57.4887,57,4.0
57.4953,57,4.0
57.5019,57,4.0
57.5085,57,4.0
57.5151,57,4.0
57.5217,57,4.0
57.5283,57,4.0
57.5349,57,4.0
57.5415,57,4.0
57.5481,57,4.0
57.5547,57,4.0
57.5613,57,4.0
57.5679,57,4.0
57.5745,57,4.0
57.5811,57,4.0
57.5877,57,4.0
57.5943,57,4.0
57.6009,57,4.0
57.6075,57,4.0
57.6141,57,4.0
57.6207,57,4.0
57.6273,57,4.0
57.6339,57,4.0
57.6405,57,4.0
57.6471,57,4.0
57.6537,57,4.0
57.6603,57,4.0
57.6669,57,4.0
57.6735,57,4.0
57.6801,57,4.0
57.6867,57,4.0
57.6933,57,4.0
57.6999,57,4.0
57.7065,57,4.0
57.7131,57,4.0
57.7197,57,4.0
57.7263,57,4.0
57.7329,57,4.0
57.7395,57,4.0
57.7461,57,4.0
57.7527,57,4.0
57.7593,57,4.0
57.7659,57,4.0
57.7725,57,4.0
57.7791,57,4.0
57.7857,57,4.0
57.7923,57,4.0
57.7989,57,4.0
57.8055,57,4.0
57.8121,57,4.0
57.8187,57,4.0
57.8253,57,4.0
57.8319,57,4.0
57.8385,57,4.0
57.8451,57,4.0
57.8517,57,4.0
57.8583,57,4.0
57.8649,57,4.0
57.8715,57,4.0
57.8781,57,4.0
57.8847,57,4.0
57.8913,57,4.0
57.8979,57,4.0
57.9045,57,4.0
57.9111,57,4.0
57.9177,57,4.0
57.9243,57,4.0
57.9309,57,4.0
57.9375,57,4.0
57.9441,57,4.0
57.9507,57,4.0
57.9573,57,4.0
57.9639,57,4.0
57.9705,57,4.0
57.9771,57,4.0
57.9837,57,4.0
57.9903,57,4.0
57.9969,57,4.0
58.0035,57,4.0
58.0101,57,4.0
58.0167,57,4.0
58.0233,57,4.0
58.0299,57,4.0
58.0365,57,4.0
58.0431,57,4.0
58.0497,57,4.0
58.0563,57,4.0
58.0629,57,4.0
58.0695,57,4.0
58.0761,57,4.0
58.0827,57,4.0
58.0893,57,4.0
58.0959,57,4.0
58.1051,57,4.0
58.1051,57,4.0
58.1117,57,4.0
58.1183,57,4.0
58.1249,57,4.0
58.1315,57,4.0
58.1381,57,4.0
58.1447,57,4.0
58.1513,57,4.0
58.1579,57,4.0
58.1645,57,4.0
58.1711,57,4.0
58.1777,57,4.0
58.1843,57,4.0
58.1909,57,4.0
58.1975,57,4.0
58.2041,57,4.0
58.2107,57,4.0
58.2173,57,4.0
58.2239,57,4.0
58.2305,57,4.0
58.2371,57,4.0
58.2437,57,4.0
58.2503,57,4.0
58.2569,57,4.0
58.2635,57,4.0
58.2701,57,4.0
58.2767,57,4.0
58.2833,57,4.0
58.2899,57,4.0
58.2965,57,4.0
58.3031,57,4.0
58.3097,57,4.0
58.3163,57,4.0
58.3229,57,4.0
58.3295,57,4.0
58.3361,57,4.0
58.3427,57,4.0
58.3493,57,4.0
58.3559,57,4.0
58.3625,57,4.0
58.3691,57,4.0
58.3757,57,4.0
58.3823,57,4.0
58.3889,57,4.0
58.3955,57,4.0
58.4021,57,4.0
58.4087,57,4.0
58.4153,57,4.0
58.4219,57,4.0
58.4285,57,4.0
58.4351,57,4.0
58.4417,57,4.0
58.4483,57,4.0
58.4549,57,4.0
58.4615,57,4.0
58.4681,57,4.0
58.4747,57,4.0
58.4813,57,4.0
58.4879,57,4.0
58.4945,57,4.0
58.5011,57,4.0
58.5077,57,4.0
58.5143,57,4.0
58.5209,57,4.0
58.5275,57,4.0
58.5341,57,4.0
58.5407,57,4.0
58.5473,57,4.0
58.5539,57,4.0
58.5605,57,4.0
58.5671,57,4.0
58.5737,57,4.0
58.5803,57,4.0
58.5869,57,4.0
58.5935,57,4.0
58.6001,57,4.0
58.6067,57,4.0
58.6133,57,4.0
58.6199,57,4.0
58.6265,57,4.0
58.6331,57,4.0
58.6397,57,4.0
58.6463,57,4.0
58.6529,57,4.0
58.6595,57,4.0
58.6661,57,4.0
58.6727,57,4.0
58.6793,57,4.0
58.6859,57,4.0
58.6925,57,4.0
