Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,GENIUS21.MX,IVVPESO_ISHRS.MX,WALMEX.MX,GENIUS21.MX,IVVPESO_ISHRS.MX,WALMEX.MX,GENIUS21.MX,IVVPESO_ISHRS.MX,WALMEX.MX,GENIUS21.MX,IVVPESO_ISHRS.MX,WALMEX.MX,GENIUS21.MX,IVVPESO_ISHRS.MX,WALMEX.MX,GENIUS21.MX,IVVPESO_ISHRS.MX,WALMEX.MX
Date,,,,,,,,,,,,,,,,,,
2024-07-17,81.80999755859375,,64.77999877929688,81.80999755859375,,64.77999877929688,81.80999755859375,,65.88999938964844,81.80999755859375,,63.86000061035156,81.80999755859375,,65.20999908447266,0.0,,20466470
2024-07-18,82.95999908447266,,63.5099983215332,82.95999908447266,,63.5099983215332,82.95999908447266,,65.29000091552734,82.95999908447266,,63.11000061035156,82.95999908447266,,64.9800033569336,0.0,,23476355
2024-07-19,82.38999938964844,,63.650001525878906,82.38999938964844,,63.650001525878906,82.38999938964844,,64.08999633789062,82.38999938964844,,63.400001525878906,82.38999938964844,,63.599998474121094,0.0,,8995694
2024-07-22,83.58000183105469,,63.560001373291016,83.58000183105469,,63.560001373291016,83.58000183105469,,64.1500015258789,83.58000183105469,,63.119998931884766,83.58000183105469,,64.0999984741211,0.0,,28562762
2024-07-23,84.62000274658203,,63.5,84.62000274658203,,63.5,84.62000274658203,,63.630001068115234,84.62000274658203,,62.720001220703125,84.62000274658203,,63.209999084472656,0.0,,27461846
2024-07-24,81.66000366210938,,62.7599983215332,81.66000366210938,,62.7599983215332,81.66000366210938,,63.599998474121094,81.66000366210938,,62.41999816894531,81.66000366210938,,63.060001373291016,0.0,,21960301
2024-07-25,80.69000244140625,,63.0,80.69000244140625,,63.0,80.69000244140625,,63.029998779296875,80.69000244140625,,61.650001525878906,80.69000244140625,,62.70000076293945,0.0,,38470550
2024-07-26,81.61000061035156,,61.25,81.61000061035156,,61.25,81.61000061035156,,63.099998474121094,81.61000061035156,,61.220001220703125,81.61000061035156,,62.83000183105469,0.0,,39129781
2024-07-29,82.29000091552734,,62.02000045776367,82.29000091552734,,62.02000045776367,82.29000091552734,,62.70000076293945,82.29000091552734,,61.349998474121094,82.29000091552734,,61.5,0.0,,38324138
2024-07-30,81.19999694824219,,61.68000030517578,81.19999694824219,,61.68000030517578,81.19999694824219,,62.7400016784668,81.19999694824219,,61.47999954223633,81.19999694824219,,62.439998626708984,0.0,,14492531
2024-07-31,84.16000366210938,,62.0,84.16000366210938,,62.0,84.16000366210938,,62.189998626708984,84.16000366210938,,61.400001525878906,84.16000366210938,,61.650001525878906,0.0,,35126269
2024-08-01,82.87000274658203,,60.7400016784668,82.87000274658203,,60.7400016784668,82.87000274658203,,62.0,82.87000274658203,,60.5099983215332,82.87000274658203,,62.0,0.0,,22565260
2024-08-02,82.45999908447266,,60.20000076293945,82.45999908447266,,60.20000076293945,82.45999908447266,,60.970001220703125,82.45999908447266,,59.75,82.45999908447266,,60.959999084472656,0.0,,27310429
2024-08-05,80.47000122070312,,59.29999923706055,80.47000122070312,,59.29999923706055,80.47000122070312,,60.540000915527344,80.47000122070312,,58.689998626708984,80.47000122070312,,59.939998626708984,0.0,,24105140
2024-08-06,82.08000183105469,,60.84000015258789,82.08000183105469,,60.84000015258789,82.08000183105469,,61.18000030517578,82.08000183105469,,59.25,82.08000183105469,,59.68000030517578,0.0,,21513894
2024-08-07,80.11000061035156,,60.84000015258789,80.11000061035156,,60.84000015258789,80.11000061035156,,61.439998626708984,80.11000061035156,,60.54999923706055,80.11000061035156,,60.849998474121094,0.0,,23687794
2024-08-08,81.48999786376953,,61.79999923706055,81.48999786376953,,61.79999923706055,81.48999786376953,,62.0,81.48999786376953,,60.709999084472656,81.48999786376953,,61.0,0.0,,20694953
2024-08-09,81.29000091552734,,62.33000183105469,81.29000091552734,,62.33000183105469,81.29000091552734,,62.439998626708984,81.29000091552734,,61.52000045776367,81.29000091552734,,61.779998779296875,0.0,,16088206
2024-08-12,82.94000244140625,,62.61000061035156,82.94000244140625,,62.61000061035156,82.94000244140625,,62.93000030517578,82.94000244140625,,62.02000045776367,82.94000244140625,,62.02000045776367,0.0,,17497062
2024-08-13,85.0199966430664,,63.5099983215332,85.0199966430664,,63.5099983215332,85.0199966430664,,63.54999923706055,85.0199966430664,,62.709999084472656,85.0199966430664,,62.900001525878906,0.0,,20268000
2024-08-14,84.48999786376953,,62.61000061035156,84.48999786376953,,62.61000061035156,84.48999786376953,,63.59000015258789,84.48999786376953,,62.369998931884766,84.48999786376953,,63.5099983215332,0.0,,20013747
2024-08-15,85.77999877929688,,63.130001068115234,85.77999877929688,,63.130001068115234,85.77999877929688,,63.34000015258789,85.77999877929688,,62.15999984741211,85.77999877929688,,62.310001373291016,0.0,,23523366
2024-08-16,85.94999694824219,,63.119998931884766,85.94999694824219,,63.119998931884766,85.94999694824219,,63.43000030517578,85.94999694824219,,62.90999984741211,85.94999694824219,,63.150001525878906,0.0,,19118621
2024-08-19,87.80000305175781,,62.900001525878906,87.80000305175781,,62.900001525878906,87.80000305175781,,63.59000015258789,87.80000305175781,,62.599998474121094,87.80000305175781,,63.099998474121094,0.0,,14476058
2024-08-20,89.08000183105469,,62.66999816894531,89.08000183105469,,62.66999816894531,89.08000183105469,,63.290000915527344,89.08000183105469,,61.5099983215332,89.08000183105469,,62.88999938964844,0.0,,27436187
2024-08-21,91.05000305175781,,64.06999969482422,91.05000305175781,,64.06999969482422,91.05000305175781,,64.25,91.05000305175781,,62.5,91.05000305175781,,62.599998474121094,0.0,,21434229
2024-08-22,90.04000091552734,,63.20000076293945,90.04000091552734,,63.20000076293945,90.04000091552734,,64.30000305175781,90.04000091552734,,62.83000183105469,90.04000091552734,,64.01000213623047,0.0,,21731157
2024-08-23,89.30999755859375,,63.2599983215332,89.30999755859375,,63.2599983215332,89.30999755859375,,63.459999084472656,89.30999755859375,,62.869998931884766,89.30999755859375,,62.869998931884766,0.0,,11828533
2024-08-26,89.7300033569336,,62.79999923706055,89.7300033569336,,62.79999923706055,89.7300033569336,,63.810001373291016,89.7300033569336,,62.130001068115234,89.7300033569336,,63.060001373291016,0.0,,20690000
2024-08-27,91.6500015258789,,62.52000045776367,91.6500015258789,,62.52000045776367,91.6500015258789,,63.9900016784668,91.6500015258789,,61.900001525878906,91.6500015258789,,62.79999923706055,0.0,,29209764
2024-08-28,90.16000366210938,,61.54999923706055,90.16000366210938,,61.54999923706055,90.16000366210938,,62.900001525878906,90.16000366210938,,61.189998626708984,90.16000366210938,,62.33000183105469,0.0,,27481100
2024-08-29,90.12999725341797,,62.650001525878906,90.12999725341797,,62.650001525878906,90.12999725341797,,62.849998474121094,90.12999725341797,,61.45000076293945,90.12999725341797,,61.720001220703125,0.0,,19403285
2024-08-30,90.88999938964844,,62.68000030517578,90.88999938964844,,62.68000030517578,90.88999938964844,,63.220001220703125,90.88999938964844,,62.16999816894531,90.88999938964844,,62.220001220703125,0.0,,56317179
2024-09-02,91.44000244140625,,63.25,91.44000244140625,,63.25,91.44000244140625,,63.5,91.44000244140625,,62.220001220703125,91.44000244140625,,62.779998779296875,0.0,,1878287
2024-09-03,87.93000030517578,,61.88999938964844,87.93000030517578,,61.88999938964844,87.93000030517578,,63.4900016784668,87.93000030517578,,61.0099983215332,87.93000030517578,,63.4900016784668,0.0,,14169938
2024-09-04,88.1500015258789,,60.790000915527344,88.1500015258789,,60.790000915527344,88.1500015258789,,62.34000015258789,88.1500015258789,,60.36000061035156,88.1500015258789,,61.849998474121094,0.0,,16292165
2024-09-05,88.56999969482422,,59.95000076293945,88.56999969482422,,59.95000076293945,88.56999969482422,,60.849998474121094,88.56999969482422,,59.61000061035156,88.56999969482422,,60.81999969482422,0.0,,22422831
2024-09-06,86.33000183105469,,59.61000061035156,86.33000183105469,,59.61000061035156,86.33000183105469,,60.36000061035156,86.33000183105469,,59.290000915527344,86.33000183105469,,60.189998626708984,0.0,,18605145
2024-09-09,87.29000091552734,,60.779998779296875,87.29000091552734,,60.779998779296875,87.29000091552734,,61.25,87.29000091552734,,59.79999923706055,87.29000091552734,,59.880001068115234,0.0,,27584367
2024-09-10,,,60.119998931884766,,,60.119998931884766,,,60.939998626708984,,,59.560001373291016,,,60.939998626708984,,,20186106
2024-09-11,90.70999908447266,,61.0,90.70999908447266,,61.0,90.70999908447266,,62.27000045776367,90.70999908447266,,59.95000076293945,90.70999908447266,,60.04999923706055,0.0,,27186093
2024-09-12,90.45999908447266,,61.31999969482422,90.45999908447266,,61.31999969482422,90.45999908447266,,61.88999938964844,90.45999908447266,,61.0,90.45999908447266,,61.15999984741211,0.0,,15128216
2024-09-13,89.68000030517578,,60.790000915527344,89.68000030517578,,60.790000915527344,89.68000030517578,,61.59000015258789,89.68000030517578,,60.34000015258789,89.68000030517578,,61.08000183105469,0.0,,16166275
2024-09-17,89.58000183105469,,61.95000076293945,89.58000183105469,,61.95000076293945,89.58000183105469,,62.86000061035156,89.58000183105469,,60.119998931884766,89.58000183105469,,60.150001525878906,0.0,,24573661
2024-09-18,89.45999908447266,,61.099998474121094,89.45999908447266,,61.099998474121094,89.45999908447266,,62.34000015258789,89.45999908447266,,60.5099983215332,89.45999908447266,,62.02000045776367,0.0,,9897249
2024-09-19,91.80000305175781,,61.119998931884766,91.80000305175781,,61.119998931884766,91.80000305175781,,61.70000076293945,91.80000305175781,,60.900001525878906,91.80000305175781,,61.380001068115234,0.0,,12662939
2024-09-20,91.91000366210938,,60.79999923706055,91.91000366210938,,60.79999923706055,91.91000366210938,,61.40999984741211,91.91000366210938,,60.61000061035156,91.91000366210938,,61.33000183105469,0.0,,35683368
2024-09-23,91.91999816894531,,60.4900016784668,91.91999816894531,,60.4900016784668,91.91999816894531,,60.9900016784668,91.91999816894531,,60.11000061035156,91.91999816894531,,60.97999954223633,0.0,,12173721
2024-09-24,92.11000061035156,,61.790000915527344,92.11000061035156,,61.790000915527344,92.11000061035156,,62.189998626708984,92.11000061035156,,60.68000030517578,92.11000061035156,,60.88999938964844,0.0,,22890349
2024-09-25,93.73999786376953,,60.56999969482422,93.73999786376953,,60.56999969482422,93.73999786376953,,62.20000076293945,93.73999786376953,,60.52000045776367,93.73999786376953,,61.400001525878906,0.0,,23528806
2024-09-26,93.94000244140625,,59.61000061035156,93.94000244140625,,59.61000061035156,93.94000244140625,,61.459999084472656,93.94000244140625,,59.599998474121094,93.94000244140625,,60.9900016784668,0.0,,25936676
2024-09-27,93.5,,58.130001068115234,93.5,,58.130001068115234,93.87000274658203,,59.97999954223633,93.87000274658203,,58.040000915527344,93.87000274658203,,59.79999923706055,733.0,,29487695
