,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,BIMBOA.MX,BOLSAA.MX,GENIUS21.MX,HERDEZ.MX,IVVPESOISHRS.MX,WALMEX.MX,BIMBOA.MX,BOLSAA.MX,GENIUS21.MX,HERDEZ.MX,IVVPESOISHRS.MX,WALMEX.MX,BIMBOA.MX,BOLSAA.MX,GENIUS21.MX,HERDEZ.MX,IVVPESOISHRS.MX,WALMEX.MX,BIMBOA.MX,BOLSAA.MX,GENIUS21.MX,HERDEZ.MX,IVVPESOISHRS.MX,WALMEX.MX,BIMBOA.MX,BOLSAA.MX,GENIUS21.MX,HERDEZ.MX,IVVPESOISHRS.MX,WALMEX.MX,BIMBOA.MX,BOLSAA.MX,GENIUS21.MX,HERDEZ.MX,IVVPESOISHRS.MX,WALMEX.MX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-10,,,39.880001068115234,,70.80999755859375,,,,39.880001068115234,,70.80999755859375,,,,39.880001068115234,,72.16999816894531,,,,39.880001068115234,,70.80000305175781,,,,39.880001068115234,,72.16999816894531,,,,0.0,,600374.0,
2023-03-13,84.66860961914062,34.135955810546875,40.9900016784668,44.631385803222656,71.19000244140625,73.24432373046875,85.36000061035156,36.15999984741211,40.9900016784668,45.79999923706055,71.19000244140625,74.0199966430664,87.94000244140625,37.380001068115234,40.9900016784668,47.0,71.7699966430664,74.77999877929688,82.58999633789062,35.43000030517578,40.9900016784668,44.79999923706055,70.19000244140625,72.20999908447266,84.33999633789062,35.619998931884766,40.9900016784668,45.0,70.19000244140625,73.5,2242610.0,2739739.0,0.0,93115.0,7976.0,12539842.0
2023-03-14,84.43055725097656,34.881736755371094,40.97999954223633,43.588687896728516,71.62000274658203,72.91778564453125,85.12000274658203,36.95000076293945,40.97999954223633,44.72999954223633,71.62000274658203,73.69000244140625,86.88999938964844,37.529998779296875,40.97999954223633,46.02000045776367,72.37999725341797,74.62000274658203,84.9000015258789,36.16999816894531,40.97999954223633,44.5099983215332,71.61000061035156,73.30999755859375,85.36000061035156,36.40999984741211,40.97999954223633,46.02000045776367,71.7699966430664,73.66000366210938,2212066.0,903943.0,0.0,56451.0,7764.0,11130456.0
2023-03-15,84.89674377441406,35.07054138183594,41.65999984741211,44.40725326538086,71.38999938964844,73.4521255493164,85.58999633789062,37.150001525878906,41.65999984741211,45.56999969482422,71.38999938964844,74.2300033569336,86.23999786376953,37.720001220703125,41.65999984741211,45.56999969482422,72.1500015258789,75.08999633789062,83.70999908447266,36.29999923706055,41.65999984741211,44.0,70.83999633789062,72.41000366210938,84.93000030517578,36.66999816894531,41.65999984741211,45.15999984741211,72.1500015258789,73.47000122070312,2116811.0,1215086.0,0.0,32356.0,101111.0,8836642.0
2023-03-16,85.30342864990234,35.872962951660156,42.13999938964844,44.57291793823242,73.0,72.74955749511719,86.0,38.0,42.13999938964844,45.7400016784668,73.0,73.5199966430664,87.19000244140625,38.45000076293945,42.13999938964844,46.09000015258789,73.0,74.9000015258789,85.30000305175781,36.93000030517578,42.13999938964844,44.720001220703125,71.4800033569336,73.11000061035156,85.55000305175781,36.959999084472656,42.13999938964844,45.459999084472656,71.4800033569336,74.69000244140625,2220557.0,1567550.0,0.0,62426.0,1350.0,12718176.0
2023-03-17,87.76334381103516,36.8264274597168,42.349998474121094,43.85179901123047,72.05000305175781,70.45387268066406,88.4800033569336,39.0099983215332,42.349998474121094,45.0,72.05000305175781,71.19999694824219,88.6500015258789,39.20000076293945,42.349998474121094,45.97999954223633,72.36000061035156,73.93000030517578,84.75,37.25,42.349998474121094,44.45000076293945,71.95999908447266,71.1500015258789,86.30999755859375,37.95000076293945,42.349998474121094,45.68000030517578,72.04000091552734,73.30000305175781,8854352.0,6265806.0,0.0,43978.0,734303.0,44649834.0
2023-03-21,87.05908966064453,36.43937683105469,42.41999816894531,42.91629409790039,73.75,71.58192443847656,87.7699966430664,38.599998474121094,42.41999816894531,44.040000915527344,73.75,72.33999633789062,88.94999694824219,39.15999984741211,42.41999816894531,45.040000915527344,73.75,72.69999694824219,87.3499984741211,37.900001525878906,42.41999816894531,44.0,72.11000061035156,71.30999755859375,88.5999984741211,38.7599983215332,42.41999816894531,45.0099983215332,72.11000061035156,71.38999938964844,2023670.0,2106554.0,0.0,17673.0,51167.0,13883829.0
2023-03-22,87.22771453857422,35.806880950927734,41.970001220703125,43.559452056884766,73.72000122070312,71.76993560791016,87.94000244140625,37.93000030517578,41.970001220703125,44.70000076293945,73.72000122070312,72.52999877929688,89.4000015258789,38.689998626708984,41.970001220703125,44.9900016784668,74.16000366210938,73.94000244140625,87.33999633789062,37.7400016784668,41.970001220703125,44.52000045776367,73.72000122070312,72.37000274658203,87.7699966430664,38.2599983215332,41.970001220703125,44.689998626708984,73.86000061035156,72.5199966430664,2444873.0,1114931.0,0.0,13639.0,138833.0,10792489.0
2023-03-23,86.6226577758789,36.04288864135742,42.810001373291016,43.93950271606445,72.87999725341797,71.72046661376953,87.33000183105469,38.18000030517578,42.810001373291016,45.09000015258789,72.87999725341797,72.4800033569336,88.56999969482422,38.18000030517578,42.810001373291016,45.75,73.63999938964844,73.0,86.6500015258789,37.869998931884766,42.810001373291016,44.619998931884766,72.5,71.9800033569336,87.69000244140625,38.08000183105469,42.810001373291016,45.0099983215332,73.63999938964844,72.87999725341797,2074172.0,1354133.0,0.0,34925.0,496845.0,8914744.0
2023-03-24,86.78135681152344,36.09952926635742,42.2599983215332,43.62766647338867,73.19000244140625,72.23501586914062,87.48999786376953,38.2400016784668,42.2599983215332,44.77000045776367,73.19000244140625,73.0,88.0,38.290000915527344,42.2599983215332,44.97999954223633,73.19000244140625,73.9000015258789,86.54000091552734,37.84000015258789,42.2599983215332,44.52000045776367,72.69999694824219,72.0,87.33999633789062,37.84000015258789,42.2599983215332,44.939998626708984,72.69999694824219,72.16999816894531,1146129.0,870633.0,0.0,7516.0,2741.0,10593708.0
2023-03-27,87.68399047851562,35.76911926269531,41.779998779296875,44.56317138671875,73.47000122070312,72.56155395507812,88.4000015258789,37.88999938964844,41.779998779296875,45.72999954223633,73.47000122070312,73.33000183105469,88.87000274658203,38.779998779296875,41.779998779296875,45.72999954223633,73.58999633789062,74.0199966430664,87.61000061035156,37.84000015258789,41.779998779296875,44.83000183105469,73.30999755859375,72.61000061035156,88.87000274658203,38.439998626708984,41.779998779296875,45.2400016784668,73.30999755859375,72.61000061035156,1291015.0,377013.0,0.0,8234.0,576891.0,12836000.0
2023-03-28,87.68399047851562,35.863525390625,41.7599983215332,45.06990432739258,73.05000305175781,73.12557983398438,88.4000015258789,37.9900016784668,41.7599983215332,46.25,73.05000305175781,73.9000015258789,90.0,38.45000076293945,41.7599983215332,46.5,73.27999877929688,74.23999786376953,88.22000122070312,37.880001068115234,41.7599983215332,44.7599983215332,72.95999908447266,73.20999908447266,88.30000305175781,37.88999938964844,41.7599983215332,44.7599983215332,73.2699966430664,73.58000183105469,2333676.0,1108070.0,0.0,43162.0,209716.0,14648314.0
2023-03-29,89.2511978149414,36.43937683105469,42.08000183105469,45.06990432739258,74.13999938964844,72.44281005859375,89.9800033569336,38.599998474121094,42.08000183105469,46.25,74.13999938964844,73.20999908447266,90.0,38.86000061035156,42.08000183105469,46.25,74.13999938964844,74.12999725341797,88.02999877929688,38.08000183105469,42.08000183105469,45.970001220703125,73.91000366210938,72.73999786376953,88.5,38.43000030517578,42.08000183105469,46.25,73.91000366210938,74.12999725341797,1640833.0,1376838.0,0.0,9000.0,3952.0,12748044.0
2023-03-30,90.98702239990234,36.59041976928711,42.4900016784668,43.890777587890625,74.63999938964844,72.63082122802734,91.7300033569336,38.7599983215332,42.4900016784668,45.040000915527344,74.63999938964844,73.4000015258789,92.9000015258789,39.119998931884766,42.4900016784668,46.45000076293945,74.69000244140625,74.18000030517578,89.88999938964844,38.380001068115234,42.4900016784668,44.779998779296875,74.48999786376953,73.26000213623047,90.02999877929688,38.63999938964844,42.4900016784668,46.2599983215332,74.56999969482422,73.38999938964844,1635816.0,572067.0,0.0,23844.0,35672.0,10242466.0
2023-03-31,89.8463363647461,36.373294830322266,42.88999938964844,44.8262825012207,75.5199966430664,71.24549102783203,90.58000183105469,38.529998779296875,42.88999938964844,46.0,75.5199966430664,72.0,92.9800033569336,38.900001525878906,42.88999938964844,46.5,75.5199966430664,74.38999938964844,90.47000122070312,38.02000045776367,42.88999938964844,45.18000030517578,75.0199966430664,71.69000244140625,91.5199966430664,38.79999923706055,42.88999938964844,45.650001525878906,75.0199966430664,73.5999984741211,2774012.0,623732.0,0.0,8849.0,5922.0,23753580.0
2023-04-03,89.27102661132812,36.146732330322266,42.91999816894531,44.33903884887695,75.95999908447266,71.54235076904297,90.0,38.290000915527344,42.91999816894531,45.5,75.95999908447266,72.30000305175781,91.44999694824219,38.88999938964844,42.91999816894531,46.0,75.95999908447266,72.88999938964844,89.1500015258789,38.06999969482422,42.91999816894531,45.04999923706055,75.52999877929688,72.06999969482422,90.23999786376953,38.88999938964844,42.91999816894531,45.86000061035156,75.52999877929688,72.12999725341797,1057454.0,216486.0,0.0,19275.0,2583.0,5898108.0
2023-04-04,90.7291259765625,36.21281433105469,42.959999084472656,44.007713317871094,75.05000305175781,70.81999969482422,91.47000122070312,38.36000061035156,42.959999084472656,45.15999984741211,75.05000305175781,71.56999969482422,91.94000244140625,38.79999923706055,42.959999084472656,45.779998779296875,75.7699966430664,72.5999984741211,89.87000274658203,38.040000915527344,42.959999084472656,45.130001068115234,75.01000213623047,71.37000274658203,90.23999786376953,38.290000915527344,42.959999084472656,45.56999969482422,75.7699966430664,72.5999984741211,1440119.0,577090.0,0.0,4582.0,1822482.0,7672987.0
2023-04-05,89.79673767089844,35.721920013427734,42.95000076293945,43.85179901123047,75.12999725341797,70.43000030517578,90.52999877929688,37.84000015258789,42.95000076293945,45.0,75.12999725341797,70.43000030517578,91.98999786376953,38.65999984741211,42.95000076293945,45.54999923706055,75.12999725341797,71.5199966430664,90.0199966430664,37.7400016784668,42.95000076293945,44.79999923706055,74.9000015258789,70.1500015258789,91.69999694824219,38.56999969482422,42.95000076293945,45.54999923706055,75.0,71.41000366210938,875315.0,1060380.0,0.0,13452.0,11237.0,6026231.0
2023-04-10,90.5307388305664,36.50545883178711,42.83000183105469,45.73255157470703,75.37999725341797,70.62999725341797,91.2699966430664,38.66999816894531,42.83000183105469,46.93000030517578,75.37999725341797,70.62999725341797,91.98999786376953,39.06999969482422,42.83000183105469,46.93000030517578,75.37999725341797,70.79000091552734,90.16999816894531,37.56999969482422,42.83000183105469,45.2599983215332,75.25,70.0,90.44000244140625,37.70000076293945,42.83000183105469,45.2599983215332,75.26000213623047,70.19999694824219,817605.0,245844.0,0.0,22383.0,6377659.0,9098375.0
2023-04-11,91.2647476196289,36.49602127075195,42.65999984741211,45.29403305053711,75.52999877929688,71.20999908447266,92.01000213623047,38.65999984741211,42.65999984741211,46.47999954223633,75.52999877929688,71.20999908447266,92.38999938964844,39.36000061035156,42.65999984741211,47.43000030517578,75.72000122070312,71.9800033569336,90.73999786376953,38.349998474121094,42.65999984741211,46.09000015258789,75.5,70.79000091552734,91.26000213623047,38.63999938964844,42.65999984741211,46.900001525878906,75.66000366210938,70.87000274658203,1138305.0,513608.0,0.0,16027.0,6502.0,13249491.0
2023-04-12,90.074462890625,35.57087326049805,41.970001220703125,44.38776397705078,75.16000366210938,71.20999908447266,90.80999755859375,37.68000030517578,41.970001220703125,45.54999923706055,75.16000366210938,71.20999908447266,91.98999786376953,38.88999938964844,41.970001220703125,46.43000030517578,75.83000183105469,71.54000091552734,90.2300033569336,37.470001220703125,41.970001220703125,45.529998779296875,75.16000366210938,70.72000122070312,91.98999786376953,38.88999938964844,41.970001220703125,46.09000015258789,75.83000183105469,71.04000091552734,2238295.0,1452172.0,0.0,19657.0,8055.0,11316915.0
2023-04-13,91.05644989013672,36.36385726928711,42.56999969482422,45.40122604370117,76.12999725341797,70.6500015258789,91.80000305175781,38.52000045776367,42.56999969482422,46.59000015258789,76.12999725341797,70.6500015258789,92.47000122070312,38.56999969482422,42.56999969482422,47.22999954223633,76.12999725341797,71.19000244140625,90.79000091552734,37.7400016784668,42.56999969482422,45.900001525878906,75.62999725341797,70.4000015258789,90.8499984741211,37.7400016784668,42.56999969482422,46.20000076293945,75.62999725341797,71.19000244140625,1878534.0,1805207.0,0.0,34535.0,2787.0,12726973.0
2023-04-14,89.38014221191406,36.203369140625,42.650001525878906,43.87128829956055,75.93000030517578,70.63999938964844,90.11000061035156,38.349998474121094,42.650001525878906,45.02000045776367,75.93000030517578,70.63999938964844,91.80000305175781,38.630001068115234,42.650001525878906,46.66999816894531,75.98999786376953,71.2300033569336,89.94999694824219,37.869998931884766,42.650001525878906,43.0,75.91999816894531,70.3499984741211,91.80000305175781,38.400001525878906,42.650001525878906,46.66999816894531,75.98999786376953,70.77999877929688,1276086.0,569206.0,0.0,86257.0,3077.0,10561833.0
2023-04-17,91.67142486572266,36.75090789794922,42.810001373291016,44.261077880859375,76.16999816894531,70.31999969482422,92.41999816894531,38.93000030517578,42.810001373291016,45.41999816894531,76.16999816894531,70.31999969482422,92.5,39.099998474121094,42.810001373291016,45.54999923706055,76.16999816894531,70.69999694824219,89.94000244140625,38.400001525878906,42.810001373291016,45.38999938964844,75.55999755859375,70.05000305175781,89.94000244140625,38.47999954223633,42.810001373291016,45.47999954223633,76.08999633789062,70.51000213623047,1608041.0,773243.0,0.0,28136.0,212792.0,10616874.0
2023-04-18,90.42163848876953,36.72258758544922,42.939998626708984,43.890777587890625,76.36000061035156,70.16999816894531,91.16000366210938,38.900001525878906,42.939998626708984,45.040000915527344,76.36000061035156,70.16999816894531,92.37000274658203,39.0,42.939998626708984,45.72999954223633,76.5999984741211,70.94000244140625,90.62000274658203,38.75,42.939998626708984,44.52000045776367,74.63999938964844,69.8499984741211,92.1500015258789,39.0,42.939998626708984,45.310001373291016,74.63999938964844,70.44000244140625,1125398.0,990243.0,0.0,22916.0,172132.0,15568665.0
2023-04-19,89.70746612548828,36.86418914794922,42.849998474121094,43.88103103637695,76.43000030517578,70.0,90.44000244140625,39.04999923706055,42.849998474121094,45.029998779296875,76.43000030517578,70.0,91.55999755859375,39.099998474121094,42.849998474121094,45.5099983215332,76.5,70.63999938964844,89.80000305175781,38.54999923706055,42.849998474121094,45.029998779296875,76.16999816894531,69.83999633789062,91.0,38.54999923706055,42.849998474121094,45.13999938964844,76.16999816894531,70.22000122070312,1188885.0,499306.0,0.0,29227.0,2520.0,15574112.0
2023-04-20,92.61373901367188,37.02467346191406,42.41999816894531,44.631385803222656,75.8499984741211,70.54000091552734,93.37000274658203,39.220001220703125,42.41999816894531,45.79999923706055,75.8499984741211,70.54000091552734,93.62999725341797,39.38999938964844,42.41999816894531,46.5,76.20999908447266,70.79000091552734,90.68000030517578,38.81999969482422,42.41999816894531,45.20000076293945,75.7699966430664,69.93000030517578,90.88999938964844,39.040000915527344,42.41999816894531,45.47999954223633,75.98999786376953,70.0,1080897.0,590514.0,0.0,19074.0,3222.0,12529659.0
2023-04-21,91.47305297851562,37.26068115234375,42.310001373291016,45.60586929321289,76.05000305175781,71.13999938964844,92.22000122070312,39.470001220703125,42.310001373291016,46.79999923706055,76.05000305175781,71.13999938964844,93.4800033569336,39.59000015258789,42.310001373291016,47.5,76.08000183105469,71.30000305175781,91.3499984741211,38.900001525878906,42.310001373291016,46.13999938964844,75.88999938964844,70.01000213623047,93.4800033569336,38.90999984741211,42.310001373291016,46.83000183105469,75.94000244140625,70.93000030517578,1048186.0,1027717.0,0.0,59858.0,87496.0,12153207.0
2023-04-24,92.53438568115234,37.08131408691406,42.11000061035156,46.580352783203125,76.08999633789062,71.80999755859375,93.29000091552734,39.279998779296875,42.11000061035156,47.79999923706055,76.08999633789062,71.80999755859375,93.94999694824219,39.7599983215332,42.11000061035156,47.79999923706055,76.29000091552734,72.0999984741211,92.62999725341797,39.189998626708984,42.11000061035156,47.33000183105469,75.91000366210938,71.0,92.9800033569336,39.52000045776367,42.11000061035156,47.33000183105469,76.29000091552734,71.27999877929688,579943.0,496872.0,0.0,8847.0,1654346.0,14031371.0
2023-04-25,91.60198974609375,36.72258758544922,41.310001373291016,46.1418342590332,75.16999816894531,72.5999984741211,92.3499984741211,38.900001525878906,41.310001373291016,47.349998474121094,75.16999816894531,72.5999984741211,93.88999938964844,39.38999938964844,41.310001373291016,48.0,75.98999786376953,72.5999984741211,92.13999938964844,38.7599983215332,41.310001373291016,47.34000015258789,75.1500015258789,71.51000213623047,93.29000091552734,39.33000183105469,41.310001373291016,47.79999923706055,75.98999786376953,71.5199966430664,798360.0,265550.0,0.0,60961.0,90124.0,8294405.0
2023-04-26,91.2250747680664,36.7697868347168,41.68000030517578,46.41469192504883,74.80000305175781,72.06999969482422,91.97000122070312,38.95000076293945,41.68000030517578,47.630001068115234,74.80000305175781,72.06999969482422,94.25,39.06999969482422,41.68000030517578,48.36000061035156,75.41000366210938,72.5,90.94000244140625,38.29999923706055,41.68000030517578,47.38999938964844,74.77999877929688,71.41000366210938,92.69000244140625,38.70000076293945,41.68000030517578,47.84000015258789,75.23999786376953,72.5,1254255.0,1297619.0,0.0,24637.0,3494.0,22868601.0
2023-04-27,92.73275756835938,36.78866958618164,42.45000076293945,46.72652816772461,76.26000213623047,71.91999816894531,93.48999786376953,38.970001220703125,42.45000076293945,47.95000076293945,76.26000213623047,71.91999816894531,93.48999786376953,39.400001525878906,42.45000076293945,48.380001068115234,76.26000213623047,72.04000091552734,91.70999908447266,38.38999938964844,42.45000076293945,47.779998779296875,75.19000244140625,70.69999694824219,92.1500015258789,38.75,42.45000076293945,47.779998779296875,75.19000244140625,72.0,722213.0,772248.0,0.0,16220.0,2935.0,18831398.0
2023-04-28,95.7183837890625,37.40228271484375,42.630001068115234,46.41469192504883,76.80999755859375,72.47000122070312,96.5,39.619998931884766,42.630001068115234,47.630001068115234,76.80999755859375,72.47000122070312,96.80999755859375,39.970001220703125,42.630001068115234,48.400001525878906,76.80999755859375,72.58000183105469,93.11000061035156,39.150001525878906,42.630001068115234,47.630001068115234,76.26000213623047,71.70999908447266,93.3499984741211,39.45000076293945,42.630001068115234,48.31999969482422,76.26000213623047,72.36000061035156,2229481.0,474133.0,0.0,24884.0,3164.0,21071144.0
2023-05-02,94.80583190917969,37.8365364074707,42.02000045776367,45.391483306884766,76.01000213623047,72.25,95.58000183105469,40.08000183105469,42.02000045776367,46.58000183105469,76.01000213623047,72.25,96.30000305175781,40.220001220703125,42.02000045776367,48.38999938964844,76.27999877929688,72.6500015258789,93.69999694824219,39.400001525878906,42.02000045776367,46.56999969482422,75.58999633789062,71.5999984741211,96.30000305175781,39.9900016784668,42.02000045776367,47.41999816894531,76.27999877929688,72.4000015258789,1430278.0,1220844.0,0.0,174154.0,159214.0,21893461.0
2023-05-03,94.39915466308594,37.96870040893555,41.720001220703125,46.365970611572266,75.6500015258789,71.91000366210938,95.16999816894531,40.220001220703125,41.720001220703125,47.58000183105469,75.6500015258789,71.91000366210938,96.5999984741211,40.79999923706055,41.720001220703125,47.630001068115234,76.20999908447266,72.83999633789062,94.91999816894531,39.81999969482422,41.720001220703125,46.599998474121094,75.6500015258789,71.72000122070312,95.76000213623047,40.11000061035156,41.720001220703125,46.77000045776367,76.0,72.31999969482422,650757.0,1346869.0,0.0,39646.0,103722.0,14106852.0
2023-05-04,96.82931518554688,38.044219970703125,41.540000915527344,45.82999801635742,74.95999908447266,71.80000305175781,97.62000274658203,40.29999923706055,41.540000915527344,47.029998779296875,74.95999908447266,71.80000305175781,97.93000030517578,40.720001220703125,41.540000915527344,48.09000015258789,75.13999938964844,72.30000305175781,95.04000091552734,39.72999954223633,41.540000915527344,46.93000030517578,74.76000213623047,71.4000015258789,95.4000015258789,40.400001525878906,41.540000915527344,47.650001525878906,74.91000366210938,71.9000015258789,975683.0,751085.0,0.0,23919.0,6209.0,11376487.0
2023-05-05,98.16837310791016,38.431270599365234,42.25,45.449951171875,76.22000122070312,72.44999694824219,98.97000122070312,40.709999084472656,42.25,46.63999938964844,76.22000122070312,72.44999694824219,99.18000030517578,40.79999923706055,42.25,48.0,76.22000122070312,72.98999786376953,97.04000091552734,40.04999923706055,42.25,46.630001068115234,75.70999908447266,71.7699966430664,97.18000030517578,40.34000015258789,42.25,47.0,75.70999908447266,71.7699966430664,1636946.0,300251.0,0.0,42317.0,4404.0,14405266.0
2023-05-08,97.00785827636719,38.42183303833008,42.599998474121094,45.82999801635742,76.25,72.66000366210938,97.80000305175781,40.70000076293945,42.599998474121094,47.029998779296875,76.25,72.66000366210938,99.54000091552734,40.849998474121094,42.599998474121094,47.540000915527344,76.33000183105469,72.94999694824219,96.91000366210938,40.36000061035156,42.599998474121094,47.0099983215332,76.13999938964844,72.30999755859375,99.12999725341797,40.83000183105469,42.599998474121094,47.02000045776367,76.13999938964844,72.30999755859375,1330472.0,308763.0,0.0,19987.0,509376.0,6308451.0
2023-05-09,96.99793243408203,38.42183303833008,42.279998779296875,47.25,76.06999969482422,73.58000183105469,97.79000091552734,40.70000076293945,42.279998779296875,47.25,76.06999969482422,73.58000183105469,98.25,40.939998626708984,42.279998779296875,47.70000076293945,76.19999694824219,73.88999938964844,96.79000091552734,40.470001220703125,42.279998779296875,47.060001373291016,76.0,72.48999786376953,97.12999725341797,40.7599983215332,42.279998779296875,47.33000183105469,76.0,72.69999694824219,726333.0,919842.0,0.0,36468.0,515392.0,15539551.0
2023-05-10,97.75177764892578,38.790000915527344,42.13999938964844,47.86000061035156,76.12000274658203,74.87999725341797,98.55000305175781,41.09000015258789,42.13999938964844,47.86000061035156,76.12000274658203,74.87999725341797,99.45999908447266,41.189998626708984,42.13999938964844,48.4900016784668,76.44000244140625,75.29000091552734,97.91000366210938,40.86000061035156,42.13999938964844,47.25,76.12000274658203,73.55000305175781,97.91000366210938,40.91999816894531,42.13999938964844,47.29999923706055,76.4000015258789,73.58999633789062,986574.0,920610.0,0.0,78075.0,9984.0,14874492.0
2023-05-11,95.69854736328125,38.189998626708984,42.380001068115234,48.529998779296875,76.2300033569336,74.16999816894531,96.4800033569336,38.189998626708984,42.380001068115234,48.529998779296875,76.2300033569336,74.16999816894531,99.5,39.400001525878906,42.380001068115234,50.0,76.37000274658203,74.98999786376953,96.25,38.029998779296875,42.380001068115234,47.70000076293945,76.0,73.5199966430664,99.0,39.29999923706055,42.380001068115234,48.04999923706055,76.37000274658203,74.98999786376953,1044325.0,914893.0,0.0,71490.0,4867.0,14549896.0
2023-05-12,95.74813842773438,38.04999923706055,42.209999084472656,47.869998931884766,75.9800033569336,74.06999969482422,96.52999877929688,38.04999923706055,42.209999084472656,47.869998931884766,75.9800033569336,74.06999969482422,103.41000366210938,38.33000183105469,42.209999084472656,49.900001525878906,76.04000091552734,74.27999877929688,96.3499984741211,38.0,42.209999084472656,47.83000183105469,75.83000183105469,73.0199966430664,96.88999938964844,38.33000183105469,42.209999084472656,49.20000076293945,76.04000091552734,74.27999877929688,798813.0,348389.0,0.0,1034198.0,1104258.0,12351836.0
2023-05-15,95.52000427246094,38.099998474121094,42.18000030517578,48.2400016784668,76.31999969482422,72.6500015258789,96.30000305175781,38.099998474121094,42.18000030517578,48.2400016784668,76.31999969482422,72.6500015258789,97.19000244140625,38.310001373291016,42.18000030517578,48.689998626708984,76.36000061035156,74.11000061035156,95.62999725341797,38.04999923706055,42.18000030517578,47.36000061035156,76.1500015258789,72.5999984741211,96.8499984741211,38.2599983215332,42.18000030517578,47.900001525878906,76.20999908447266,74.0999984741211,1027538.0,1114703.0,0.0,57886.0,4414.0,12603001.0
2023-05-16,94.88999938964844,38.099998474121094,42.310001373291016,47.220001220703125,76.12000274658203,72.77999877929688,94.88999938964844,38.099998474121094,42.310001373291016,47.220001220703125,76.12000274658203,72.77999877929688,96.20999908447266,38.150001525878906,42.310001373291016,48.400001525878906,76.33000183105469,73.54000091552734,94.4000015258789,37.79999923706055,42.310001373291016,46.630001068115234,76.12000274658203,72.70999908447266,95.55000305175781,38.099998474121094,42.310001373291016,48.22999954223633,76.30000305175781,72.87999725341797,640910.0,654345.0,0.0,19558.0,1605.0,10532236.0
2023-05-17,92.83999633789062,37.7400016784668,43.20000076293945,47.099998474121094,77.0,72.27999877929688,92.83999633789062,37.7400016784668,43.20000076293945,47.099998474121094,77.0,72.27999877929688,95.29000091552734,38.119998931884766,43.20000076293945,47.619998931884766,77.0,73.19999694824219,92.5999984741211,37.52000045776367,43.20000076293945,46.90999984741211,76.4800033569336,71.72000122070312,94.94000244140625,38.099998474121094,43.20000076293945,46.90999984741211,76.4800033569336,73.19000244140625,1322393.0,439688.0,0.0,22258.0,13563.0,17209736.0
2023-05-18,94.0,37.66999816894531,44.040000915527344,47.900001525878906,77.02999877929688,72.01000213623047,94.0,37.66999816894531,44.040000915527344,47.900001525878906,77.02999877929688,72.01000213623047,94.30000305175781,37.97999954223633,44.040000915527344,48.380001068115234,77.30999755859375,72.51000213623047,92.16000366210938,37.18000030517578,44.040000915527344,47.0,77.02999877929688,71.70999908447266,93.02999877929688,37.93000030517578,44.040000915527344,47.13999938964844,77.29000091552734,72.30000305175781,2219473.0,719625.0,0.0,63083.0,5547.0,17938176.0
2023-05-19,92.80999755859375,37.470001220703125,43.869998931884766,47.97999954223633,77.47000122070312,72.16999816894531,92.80999755859375,37.470001220703125,43.869998931884766,47.97999954223633,77.47000122070312,72.16999816894531,95.69999694824219,38.040000915527344,43.869998931884766,48.5,77.55000305175781,73.3499984741211,92.80000305175781,37.31999969482422,43.869998931884766,47.130001068115234,77.33999633789062,71.86000061035156,93.72000122070312,37.70000076293945,43.869998931884766,48.0099983215332,77.51000213623047,72.29000091552734,1243540.0,1111203.0,0.0,48241.0,394398.0,9163370.0
2023-05-22,90.54000091552734,36.790000915527344,44.34000015258789,47.22999954223633,77.66000366210938,70.41999816894531,90.54000091552734,36.790000915527344,44.34000015258789,47.22999954223633,77.66000366210938,70.41999816894531,94.27999877929688,37.540000915527344,44.34000015258789,47.9900016784668,77.80000305175781,72.5999984741211,90.0,36.52000045776367,44.34000015258789,47.22999954223633,77.5999984741211,70.41999816894531,93.0,37.400001525878906,44.34000015258789,47.79999923706055,77.63999938964844,72.0,1370388.0,1662370.0,0.0,20438.0,291777.0,15184624.0
2023-05-23,90.83000183105469,36.810001373291016,43.83000183105469,46.0,76.8499984741211,71.29000091552734,90.83000183105469,36.810001373291016,43.83000183105469,46.0,76.8499984741211,71.29000091552734,92.12000274658203,37.209999084472656,43.83000183105469,47.5099983215332,77.69999694824219,71.62999725341797,90.69999694824219,36.5099983215332,43.83000183105469,46.0,76.75,70.12999725341797,91.0,37.209999084472656,43.83000183105469,47.459999084472656,77.69999694824219,70.88999938964844,2655023.0,965174.0,0.0,45263.0,552252.0,12489008.0
2023-05-24,92.47000122070312,36.79999923706055,43.529998779296875,48.0,76.08999633789062,70.51000213623047,92.47000122070312,36.79999923706055,43.529998779296875,48.0,76.08999633789062,70.51000213623047,93.19000244140625,37.099998474121094,43.529998779296875,48.0,76.16999816894531,72.0,91.0,35.72999954223633,43.529998779296875,44.119998931884766,76.05000305175781,70.20999908447266,91.0,36.72999954223633,43.529998779296875,46.0,76.16999816894531,72.0,2146282.0,1013184.0,0.0,85558.0,2867.0,16598087.0
